WorkUID	ItemUID	ImageGroupUID	Series	Subject	Title	Description	Author	AuthorDate	JointAuthor	Commentary	Commentator	Editor	Language	Script 	Scribe	Material	Size_inches	Lines	LettersPerLine	Status	Library	LibraryAddress	Owner	MSSSource	Condition 	Folios	Granthas	CopiedFrom	ObtainedFrom	Publication 	Year 	Edition 	ShelfNo	RowNo	Remarks
W.ISKS1RC10662.001	ISKS1RC10662	IG.ISKS1RC10662.001	10662	KD PTD 28	Vrindaban Research Institute Part I																														
W.ISKS1RC10663.001	ISKS1RC10663	IG.ISKS1RC10663.001	10663	KD PTD 29	Vrindaban Research Institute Part II																														
W.ISKS1RC10664.001	ISKS1RC10664	IG.ISKS1RC10664.001	10664	KD PTD 30	Vrindaban Research Institute Part IV																														
W.ISKS1RC10665.001	ISKS1RC10665	IG.ISKS1RC10665.001	10665	KD PTD 31	Bhandarkar Oriental Research Inst. Vol. XIII, Part I																														
W.ISKS1RC10666.001	ISKS1RC10666	IG.ISKS1RC10666.001	10666	KD PTD 32	Bhandarkar Oriental Research Inst. Vol. XVII, Part I																														
W.ISKS1RC10667.001	ISKS1RC10667	IG.ISKS1RC10667.001	10667	KD PTD 33	Bhandarkar Oriental Research Inst.Vol. XIII, Part II																														
W.ISKS1RC10668.001	ISKS1RC10668	IG.ISKS1RC10668.001	10668	KD PTD 34	Bhandarkar Orit Research Inst Vol XVII Part II																														
W.ISKS1RC10669.001	ISKS1RC10669	IG.ISKS1RC10669.001	10669	KD PTD 35	Bhandarkar Research Inst Vol XIV																														
W.ISKS1RC10670.001	ISKS1RC10670	IG.ISKS1RC10670.001	10670	KD PTD 36	Bhandarkar Research Inst Vol. II Part I																														
W.ISKS1RC10671.001	ISKS1RC10671	IG.ISKS1RC10671.001	10671	KD PTD 37	Bhandarkar Research Inst Vol.XVII,Part III																														
W.ISKS1RC10672.001	ISKS1RC10672	IG.ISKS1RC10672.001	10672	KD PTD 38	Bhandrkar Research Inst Vol.XII																														
W.ISKS1RC10673.001	ISKS1RC10673	IG.ISKS1RC10673.001	10673	KD PTD 39	Calcutta Sanskrit Manuscripts Vol I, Part I																														
W.ISKS1RC10674.001	ISKS1RC10674	IG.ISKS1RC10674.001	10674	KD PTD 40	Calcutta Sanskrit Manuscripts Vol I, Part III																														
W.ISKS1RC10675.001	ISKS1RC10675	IG.ISKS1RC10675.001	10675	KD PTD 41	Deccan College,Vol I Part I																														
W.ISKS1RC10676.001	ISKS1RC10676	IG.ISKS1RC10676.001	10676	KD PTD 42	Ganganatha Jha Kendriya Sanskrit Vidyapeetha Vol-III																														
W.ISKS1RC10677.001	ISKS1RC10677	IG.ISKS1RC10677.001	10677	KD PTD 43	Ganganatha Jha Kendriya Sanskrit Vidyapitha, Vol.II-Part II																														
W.ISKS1RC10678.001	ISKS1RC10678	IG.ISKS1RC10678.001	10678	KD PTD 44	Ganganatha Jha Research Inst, Vol.I, Part II																														
W.ISKS1RC10679.001	ISKS1RC10679	IG.ISKS1RC10679.001	10679	KD PTD 45	Ganganatha Jha Research Inst, Vol.II, Part I																														
W.ISKS1RC10680.001	ISKS1RC10680	IG.ISKS1RC10680.001	10680	KD PTD 46	Government Oriental  Library, Mysore																														
W.ISKS1RC10681.001	ISKS1RC10681	IG.ISKS1RC10681.001	10681	KD PTD 47	Javakar Library University Of Poona Vol.1,Part I,Part II																														
W.ISKS1RC10682.001	ISKS1RC10682	IG.ISKS1RC10682.001	10682	KD PTD 48	Kurushetra Vishavidyalay,Gratha-Suchi Part-I																														
W.ISKS1RC10683.001	ISKS1RC10683	IG.ISKS1RC10683.001	10683	KD PTD 49	Kurushetra VishavVidyalay,Gratha-Suchi																														
W.ISKS1RC10684.001	ISKS1RC10684	IG.ISKS1RC10684.001	10684	KD PTD 50	Maharaja  Of Jaipur Museum Library																														
W.ISKS1RC10685.001	ISKS1RC10685	IG.ISKS1RC10685.001	10685	KD PTD 51	Nagaripracharini Sabha, Varanasi, Vol V																														
W.ISKS1RC10686.001	ISKS1RC10686	IG.ISKS1RC10686.001	10686	KD PTD 52	Nagaripracharini Sabha, Varanasi, Vol. I																														
W.ISKS1RC10687.001	ISKS1RC10687	IG.ISKS1RC10687.001	10687	KD PTD 53	Nagaripracharini Sabha, Varanasi. Vol II																														
W.ISKS1RC10688.001	ISKS1RC10688	IG.ISKS1RC10688.001	10688	KD PTD 54	Nagaripracharini Sabha, Varanasi, Vol. III																														
W.ISKS1RC10689.001	ISKS1RC10689	IG.ISKS1RC10689.001	10689	KD PTD 55	Nagpur Uni Library																														
W.ISKS1RC10690.001	ISKS1RC10690	IG.ISKS1RC10690.001	10690	KD PTD 56	National Library,Calcatta. Vol.II, H-Q																														
W.ISKS1RC10691.001	ISKS1RC10691	IG.ISKS1RC10691.001	10691	KD PTD 57	Tanjore Library,Vol XV																														
W.ISKS1RC10692.001	ISKS1RC10692	IG.ISKS1RC10692.001	10692	KD PTD 58	Tanjore Library,Vol.XI																														
W.ISKS1RC10693.001	ISKS1RC10693	IG.ISKS1RC10693.001	10693	KD PTD 59	Tanjore Library,Vol.XIV																														
W.ISKS1RC10694.001	ISKS1RC10694	IG.ISKS1RC10694.001	10694	KD PTD 60	Tanjore Library,Vol-III																														
W.ISKS1RC10695.001	ISKS1RC10695	IG.ISKS1RC10695.001	10695	KD PTD 61	Tanjore Library,Vol-XIII																														
W.ISKS1RC10696.001	ISKS1RC10696	IG.ISKS1RC10696.001	10696	KD PTD 62	The Ganganatha Jha Research Inst, Vol.I, Part I																														
W.ISKS1RC10697.001	ISKS1RC10697	IG.ISKS1RC10697.001	10697	KD PTD 63	The Osmania Uni Library																														
W.ISKS1RC10698.001	ISKS1RC10698	IG.ISKS1RC10698.001	10698	KD PTD 64  YOGA	Ananta Pandta's- PatanjalaYoga Darshanam																														
W.ISKS1RC10699.001	ISKS1RC10699	IG.ISKS1RC10699.001	10699	KD PTD 65	Anthony Elngimittam's The Yoga Philosophy Of Patanjali																														
W.ISKS1RC10700.001	ISKS1RC10700	IG.ISKS1RC10700.001	10700	KD PTD 66	Aprabuddha's The Science of Yoga																														
W.ISKS1RC10701.001	ISKS1RC10701	IG.ISKS1RC10701.001	10701	KD PTD 67	Archie J Bahm's Yoga Union With The Ultimate																														
W.ISKS1RC10702.001	ISKS1RC10702	IG.ISKS1RC10702.001	10702	KD PTD 68	Charles Johnston's - The Yoga Sutras Of Patanjali (The book of the spirutual man)																														
W.ISKS1RC10703.001	ISKS1RC10703	IG.ISKS1RC10703.001	10703	KD PTD 69	Christopher Chapple & Yogiraj's - The Yoga Sutras Of Patanjali (Studies in Indian Tradition)																														
W.ISKS1RC10704.001	ISKS1RC10704	IG.ISKS1RC10704.001	10704	KD PTD 70	Dr. Krsnamani tripathi's-Puranetihasayoh Samkhyayogadarsanavimarsah																														
W.ISKS1RC10705.001	ISKS1RC10705	IG.ISKS1RC10705.001	10705	KD PTD 71	Dr. PV Karambedkar's-Patanjala Yoga Sutras (Sanskrit Sutra with Transliteration,Transtation and Commentary)																														
W.ISKS1RC10706.001	ISKS1RC10706	IG.ISKS1RC10706.001	10706	KD PTD 72	Dr.Pavan Kumari Gupta's-Patanjala Yogasutra (Ek Samalochanatmak Adhyayan)																														
W.ISKS1RC10707.001	ISKS1RC10707	IG.ISKS1RC10707.001	10707	KD PTD 73	Eranest E. Wood's-Practical Yoga Ancient and Modern																														
W.ISKS1RC10708.001	ISKS1RC10708	IG.ISKS1RC10708.001	10708	KD PTD 74	Fernando Tola & Carmen Dragonetti's-  The Yogasutras Of Patanjali on concentration of mind																														
W.ISKS1RC10709.001	ISKS1RC10709	IG.ISKS1RC10709.001	10709	KD PTD 75	Gaspar M Koelman S.J's -Patanjala Yoga From Related Ego to Absolute Self																														
W.ISKS1RC10710.001	ISKS1RC10710	IG.ISKS1RC10710.001	10710	KD PTD 76	James Haughton Wood's - The Yoga-System Of Patanjali or the Ancient Hindu Doctrine of concentration of mind																														
W.ISKS1RC10711.001	ISKS1RC10711	IG.ISKS1RC10711.001	10711	KD PTD 77	JR ballantyne 7 govinda sastri Deva's Yoga-Sutras Of Patanjali with Bhojavrtti Called Rajamartanda																														
W.ISKS1RC10712.001	ISKS1RC10712	IG.ISKS1RC10712.001	10712	KD PTD 78	JW Hauer's- Der Yoga																														
W.ISKS1RC10713.001	ISKS1RC10713	IG.ISKS1RC10713.001	10713	KD PTD 79	K.C.Mathur's-Patanjalis Model Human Mind.A Scientific Approach to Indian Mythology																														
W.ISKS1RC10714.001	ISKS1RC10714	IG.ISKS1RC10714.001	10714	KD PTD 80	Katalangudi Natesa sastri's- Patanjali Yoga .Book Series No.16																														
W.ISKS1RC10715.001	ISKS1RC10715	IG.ISKS1RC10715.001	10715	KD PTD 81	Kripasankar Avasthi's- Yogasutram (Yoga ka aadhunic adhyayan)																														
W.ISKS1RC10716.001	ISKS1RC10716	IG.ISKS1RC10716.001	10716	KD PTD 82	M.N.Dvidedi's -The Yoga Sutras Of Patanjali (By M.N.Dvivedi)																														
W.ISKS1RC10717.001	ISKS1RC10717	IG.ISKS1RC10717.001	10717	KD PTD 83	M.R.Desai's- The Yoga Sutras Of Patanjali A Commentary																														
W.ISKS1RC10718.001	ISKS1RC10718	IG.ISKS1RC10718.001	10718	KD PTD 84	Narayan Kumar Chattopadhyaya's -Indian Philosophy																														
W.ISKS1RC10719.001	ISKS1RC10719	IG.ISKS1RC10719.001	10719	KD PTD 85	P.Y.Deshpande's -The Authentic Yoga																														
W.ISKS1RC10720.001	ISKS1RC10720	IG.ISKS1RC10720.001	10720	KD PTD 86	PC Pasi's Patanjali's Theory and Practice of Yoga (A Popular Exposition)																														
W.ISKS1RC10721.001	ISKS1RC10721	IG.ISKS1RC10721.001	10721	KD PTD 87	R.S.Gherawal's- Patanjali's Raja Yoga with Commentary By Rishi Singh Gherwal																														
W.ISKS1RC10722.001	ISKS1RC10722	IG.ISKS1RC10722.001	10722	KD PTD 88	Rajneesh's talk on- Yoga- The Alpha And The Omega .Vol 10																														
W.ISKS1RC10723.001	ISKS1RC10723	IG.ISKS1RC10723.001	10723	KD PTD 89	Rajneesh's talk on -Yoga The Alpha And The Omega Vol 9																														
W.ISKS1RC10724.001	ISKS1RC10724	IG.ISKS1RC10724.001	10724	KD PTD 90	Rajneesh's talk on -Yoga The Alpha And The Omega Vol III																														
W.ISKS1RC10725.001	ISKS1RC10725	IG.ISKS1RC10725.001	10725	KD PTD 91	Rajneesh's talk on- Yoga The Alpha And The Omega Vol. 6																														
W.ISKS1RC10726.001	ISKS1RC10726	IG.ISKS1RC10726.001	10726	KD PTD 92	Rajneesh's talk on- Yoga The Alpha And The Omega Vol-2																														
W.ISKS1RC10727.001	ISKS1RC10727	IG.ISKS1RC10727.001	10727	KD PTD 93	Rajneesh's talk on- Yoga-the alpha and the omega Vol.8																														
W.ISKS1RC10728.001	ISKS1RC10728	IG.ISKS1RC10728.001	10728	KD PTD 94	Rajneesh's talk on-Yoga-the Alpha and the omega Vol.1																														
W.ISKS1RC10729.001	ISKS1RC10729	IG.ISKS1RC10729.001	10729	KD PTD 95	Rajneesh's talk on-Yoga-the alpha and the omega Vol.5																														
W.ISKS1RC10730.001	ISKS1RC10730	IG.ISKS1RC10730.001	10730	KD PTD 96	Rajneesh's talk on-Yoga-the alpha and the omega Vol.7																														
W.ISKS1RC10731.001	ISKS1RC10731	IG.ISKS1RC10731.001	10731	KD PTD 97	Ram shankar Bhattacharya's- An lntroductlon To The yogasutra																														
W.ISKS1RC10732.001	ISKS1RC10732	IG.ISKS1RC10732.001	10732	KD PTD 98	Saradar Sulakhan Singh's- The Theory And Practice Of Yoga																														
W.ISKS1RC10733.001	ISKS1RC10733	IG.ISKS1RC10733.001	10733	KD PTD 99	Selvarajan Yesudian & Elezebeth Haich's- Raja Yoga Selvarajan Yesadian and Elisabeth Haich																														
W.ISKS1RC10734.001	ISKS1RC10734	IG.ISKS1RC10734.001	10734	KD PTD 100	Sw. SatyaPrakash Saraswati's Patanjala Raja Yoga																														
W.ISKS1RC10735.001	ISKS1RC10735	IG.ISKS1RC10735.001	10735	KD PTD 101	Sw. Vivekananda's Raja Yoga-Conquering The Internal Nature																														
W.ISKS1RC10736.001	ISKS1RC10736	IG.ISKS1RC10736.001	10736	KD PTD 102	T.M.JanaradanamS'uddha Raja Yoga																														
W.ISKS1RC10737.001	ISKS1RC10737	IG.ISKS1RC10737.001	10737	KD PTD 103	T.S.Rukmini's- Yogavarttika of Vijnanabhiksu Vol. II																														
W.ISKS1RC10738.001	ISKS1RC10738	IG.ISKS1RC10738.001	10738	KD PTD 104	T.S.Rukmini's Yogavattika of Vijnanabhiksu Vol. IV																														
W.ISKS1RC10739.001	ISKS1RC10739	IG.ISKS1RC10739.001	10739	KD PTD 105	T.S.Rukmini's- Yogavattika of Vijnanbhiksu Vol. III																														
W.ISKS1RC10740.001	ISKS1RC10740	IG.ISKS1RC10740.001	10740	KD PTD 106	Trevor Legget's- Sankara on The Yoga Sutras																														
W.ISKS1RC10741.001	ISKS1RC10741	IG.ISKS1RC10741.001	10741	KD PTD 107	Trevor Leggett's- Sankara on the Yoga Sutras (Vol.I.Samadhi)																														
W.ISKS1RC10742.001	ISKS1RC10742	IG.ISKS1RC10742.001	10742	KD PTD 108	Vacaspati Misra's- Patanjalli Yoga Sutras Commentary																														
W.ISKS1RC10743.001	ISKS1RC10743	IG.ISKS1RC10743.001	10743	KD PTD 109	Yogi Ramacharaka's- Raja Yoga																														
W.ISKS1RC10744.001	ISKS1RC10744	IG.ISKS1RC10744.001	10744	KD PTD 110	AdinathMahadeva sastri's -  Sivasamhita																														
W.ISKS1RC10745.001	ISKS1RC10745	IG.ISKS1RC10745.001	10745	KD PTD 111	Alice A. Bailley's -The Light Of The Soul																														
W.ISKS1RC10746.001	ISKS1RC10746	IG.ISKS1RC10746.001	10746	KD PTD 112	AM. Patvardhan's- Science of Yoga ( Commentary on Gheranda Samhita )																														
W.ISKS1RC10747.001	ISKS1RC10747	IG.ISKS1RC10747.001	10747	KD PTD 113	Dr. Brahmamitra Avasthi's Patanjalyoga par Baudhadarma ka Prabhav																														
W.ISKS1RC10748.001	ISKS1RC10748	IG.ISKS1RC10748.001	10748	KD PTD 114	Dr. C.T.Kenghe's - Smarta Yoga ( Serialised in Yoga Mimansa Vol. VIII, No. 3 to Vol. X, No. 1																														
W.ISKS1RC10749.001	ISKS1RC10749	IG.ISKS1RC10749.001	10749	KD PTD 115	Dr. Chamanlal Gautam's- Gheranda Samhita  Anuvada																														
W.ISKS1RC10750.001	ISKS1RC10750	IG.ISKS1RC10750.001	10750	KD PTD 116	Dr. R.G.harshe's- Satkarmasangrah																														
W.ISKS1RC10751.001	ISKS1RC10751	IG.ISKS1RC10751.001	10751	KD PTD 117	Dr. Siddheswara sastri's- Sad Darsan Paricaymala-1 Patanjal-Yogsutra																														
W.ISKS1RC10752.001	ISKS1RC10752	IG.ISKS1RC10752.001	10752	KD PTD 118	Dr.Brahma Mitra Avasthi's-Patanjayogapradip																														
W.ISKS1RC10753.001	ISKS1RC10753	IG.ISKS1RC10753.001	10753	KD PTD 119	Dr.Brhmamitra Avasthi's-Yoga Bija																														
W.ISKS1RC10754.001	ISKS1RC10754	IG.ISKS1RC10754.001	10754	KD PTD 120	Ganganath Jha's- The Yogasara-Sangraha of Vijnana Bhikhsu																														
W.ISKS1RC10755.001	ISKS1RC10755	IG.ISKS1RC10755.001	10755	KD PTD 121	GangaVishnu Krishnadas's- Yogsandhya Sadasiva																														
W.ISKS1RC10756.001	ISKS1RC10756	IG.ISKS1RC10756.001	10756	KD PTD 122	Gherandasamhita ( Yogshastram )																														
W.ISKS1RC10757.001	ISKS1RC10757	IG.ISKS1RC10757.001	10757	KD PTD 123	Goraksanatha's -Yoga Bija																														
W.ISKS1RC10758.001	ISKS1RC10758	IG.ISKS1RC10758.001	10758	KD PTD 124	Goraksanatha's- Yogbijam																														
W.ISKS1RC10759.001	ISKS1RC10759	IG.ISKS1RC10759.001	10759	KD PTD 125	Goraksasatakam																														
W.ISKS1RC10760.001	ISKS1RC10760	IG.ISKS1RC10760.001	10760	KD PTD 126	Hans Ulrich Rieker's- The Yoga of Light Hatha Yoga Pradipika																														
W.ISKS1RC10761.001	ISKS1RC10761	IG.ISKS1RC10761.001	10761	KD PTD 127	Hathayoga Samhita with Bhasanuvada																														
W.ISKS1RC10762.001	ISKS1RC10762	IG.ISKS1RC10762.001	10762	KD PTD 128	Hathayogpradipika																														
W.ISKS1RC10763.001	ISKS1RC10763	IG.ISKS1RC10763.001	10763	KD PTD 129	Hathayogpradipika Swatmaram																														
W.ISKS1RC10764.001	ISKS1RC10764	IG.ISKS1RC10764.001	10764	KD PTD 130	Jvalaprasad Misra's -Binduyog																														
W.ISKS1RC10765.001	ISKS1RC10765	IG.ISKS1RC10765.001	10765	KD PTD 131	Kevin and Venika Kingsland's- Hathapradipika																														
W.ISKS1RC10766.001	ISKS1RC10766	IG.ISKS1RC10766.001	10766	KD PTD 132	Khemaraj Krishna das's- Brhadyogasopana																														
W.ISKS1RC10767.001	ISKS1RC10767	IG.ISKS1RC10767.001	10767	KD PTD 133	Krishnaji Kesava Kolhatkar's- Bharatiya Manas sastra Part I																														
W.ISKS1RC10768.001	ISKS1RC10768	IG.ISKS1RC10768.001	10768	KD PTD 134	Mahadeva Sastri's C on Yogopanisad by Upanisad BrhmaYogin																														
W.ISKS1RC10769.001	ISKS1RC10769	IG.ISKS1RC10769.001	10769	KD PTD 135	Nanabhai sadananda Rele's-Patanjalyogsutrartha (Yogshastrashikshan )																														
W.ISKS1RC10770.001	ISKS1RC10770	IG.ISKS1RC10770.001	10770	KD PTD 136	P.Y.Despande- Khara Patanjal Yoga																														
W.ISKS1RC10771.001	ISKS1RC10771	IG.ISKS1RC10771.001	10771	KD PTD 137	Panduranga Gopala Mahajan's- Sacchitra Samadhishastra athava Manonnati va Aarogya																														
W.ISKS1RC10772.001	ISKS1RC10772	IG.ISKS1RC10772.001	10772	KD PTD 138	Patanjal Yogasutra																														
W.ISKS1RC10773.001	ISKS1RC10773	IG.ISKS1RC10773.001	10773	KD PTD 139	PKrishnadas Goyanta's -atanjalyogadarshan (Sadharan Hindi Bhashatikasahit)																														
W.ISKS1RC10774.001	ISKS1RC10774	IG.ISKS1RC10774.001	10774	KD PTD 140	Prahlada G Divanji's- Yoga -Yajnavalkya																														
W.ISKS1RC10775.001	ISKS1RC10775	IG.ISKS1RC10775.001	10775	KD PTD 141	PRD Ranade's- Sankaracharya's Yogtarawali																														
W.ISKS1RC10776.001	ISKS1RC10776	IG.ISKS1RC10776.001	10776	KD PTD 142	Rai Bahadur Sirsha Chandra Vasu's- The Siva Samhita Translated into English																														
W.ISKS1RC10777.001	ISKS1RC10777	IG.ISKS1RC10777.001	10777	KD PTD 143	Rajaneesh's Patanjala Yoga-Sutra Part.1 Osho																														
W.ISKS1RC10778.001	ISKS1RC10778	IG.ISKS1RC10778.001	10778	KD PTD 144	Rajaneesh's -Yogadarshan Part.1-2																														
W.ISKS1RC10779.001	ISKS1RC10779	IG.ISKS1RC10779.001	10779	KD PTD 145	Ramachandra Mehta's- Raiyog Patanjal Yogsutranu Bhashantar																														
W.ISKS1RC10780.001	ISKS1RC10780	IG.ISKS1RC10780.001	10780	KD PTD 146	SambasivaSastri's- Yogayajnavalkya																														
W.ISKS1RC10781.001	ISKS1RC10781	IG.ISKS1RC10781.001	10781	KD PTD 147	Shri Nathuram Sharmapranit Patanjalyogdarshan																														
W.ISKS1RC10782.001	ISKS1RC10782	IG.ISKS1RC10782.001	10782	KD PTD 148	Shyam Ghosh's-The Original Yoga																														
W.ISKS1RC10783.001	ISKS1RC10783	IG.ISKS1RC10783.001	10783	KD PTD 149	Siddheswara Bhattacharya's -Patanjali Yoga sutra commntaries-Banaras  Hindu University Sanskrit Series Vol X																														
W.ISKS1RC10784.001	ISKS1RC10784	IG.ISKS1RC10784.001	10784	KD PTD 150	Surendrakumar Sarma's - Hathayoga Pradipika																														
W.ISKS1RC10785.001	ISKS1RC10785	IG.ISKS1RC10785.001	10785	KD PTD 151	Sureshchandra Srivasttav's - Maharshipatanjalimunipranitam Patanjalayogadarshanam																														
W.ISKS1RC10786.001	ISKS1RC10786	IG.ISKS1RC10786.001	10786	KD PTD 152	Sw. Brahmalina's -Patanjalayogadarshanam (Maharsipatanjalivirachitam)																														
W.ISKS1RC10787.001	ISKS1RC10787	IG.ISKS1RC10787.001	10787	KD PTD 153	Sw. Kuvalayananda's -Goraksasatakam																														
W.ISKS1RC10788.001	ISKS1RC10788	IG.ISKS1RC10788.001	10788	KD PTD 154	Sw. SaccidanandaYogi's.Patanjal Yoga Sadhana																														
W.ISKS1RC10789.001	ISKS1RC10789	IG.ISKS1RC10789.001	10789	KD PTD 155	Sw. Sivananda Saraswati's - Sachitra Hathayoga																														
W.ISKS1RC10790.001	ISKS1RC10790	IG.ISKS1RC10790.001	10790	KD PTD 156	Sw. Swatmarama's- with Eng Trans by Srinivasa Iyengar Theo Sos Adyar.- Hatha-Yoga-Pradipika Part I																														
